@relation bank_marketing_no

@attribute age {20-below,21-30s,40s,50s,60-70s,71-above}
@attribute job {student,management,services,blue-collar,technician,admin.,housemaid,entrepreneur,unemployed,self-employed,unknown,retired}
@attribute marital {single,married,divorced}
@attribute education {primary,unknown,tertiary,secondary}
@attribute default_credit {no,yes}
@attribute balance {zero,10k-40k,1k-2k,3k-4k,50k-above,5k-9k,below-1k,negative}
@attribute housing {no,yes}
@attribute loan {no,yes}
@attribute call_duration {100-500s,100s-below,500-1k,1k-above}
@attribute past_marketing {failure,unknown,other,success}

@data
40s,blue-collar,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,services,divorced,secondary,no,below-1k,no,no,100-500s,unknown
40s,entrepreneur,married,secondary,no,below-1k,no,yes,100-500s,unknown
40s,management,divorced,tertiary,no,below-1k,no,no,100-500s,unknown
40s,technician,single,secondary,no,below-1k,yes,no,100-500s,unknown
40s,services,married,primary,no,below-1k,yes,no,100-500s,unknown
40s,services,married,tertiary,no,below-1k,yes,no,100-500s,unknown
40s,services,married,secondary,no,below-1k,yes,yes,100-500s,unknown
40s,services,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,admin.,married,secondary,no,below-1k,yes,yes,100-500s,unknown
40s,services,married,secondary,no,below-1k,no,yes,100-500s,unknown
40s,unknown,married,unknown,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,no,yes,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,yes,yes,100-500s,unknown
40s,services,married,secondary,no,below-1k,yes,yes,100-500s,unknown
40s,technician,single,unknown,no,below-1k,yes,no,100-500s,unknown
40s,services,single,secondary,no,below-1k,yes,no,100-500s,unknown
40s,technician,single,secondary,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,technician,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,yes,yes,100-500s,unknown
40s,management,married,tertiary,no,below-1k,yes,no,100-500s,unknown
40s,retired,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,management,married,tertiary,no,below-1k,no,yes,100-500s,unknown
40s,management,married,tertiary,no,below-1k,no,no,100-500s,unknown
40s,management,married,tertiary,no,below-1k,yes,no,100-500s,unknown
40s,technician,divorced,secondary,no,below-1k,no,no,100-500s,unknown
40s,admin.,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,blue-collar,divorced,primary,no,below-1k,no,no,100-500s,unknown
40s,technician,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,housemaid,married,secondary,no,below-1k,no,yes,100-500s,unknown
40s,technician,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,unknown,married,tertiary,no,below-1k,no,no,100-500s,unknown
40s,services,married,primary,no,below-1k,no,no,100-500s,unknown
40s,management,single,secondary,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,married,primary,no,below-1k,yes,yes,100-500s,unknown
40s,management,married,tertiary,no,below-1k,no,yes,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,technician,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,management,married,tertiary,no,below-1k,no,no,100-500s,unknown
40s,technician,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,married,primary,no,below-1k,no,no,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,yes,yes,100-500s,unknown
40s,blue-collar,divorced,primary,no,below-1k,yes,no,100-500s,unknown
40s,technician,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,housemaid,married,primary,no,below-1k,no,no,100-500s,unknown
40s,management,divorced,tertiary,no,below-1k,no,yes,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,yes,yes,100-500s,unknown
40s,housemaid,married,primary,no,below-1k,yes,no,100-500s,unknown
40s,retired,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,management,single,tertiary,no,below-1k,no,no,100-500s,unknown
40s,services,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,married,primary,no,below-1k,yes,no,100-500s,unknown
40s,housemaid,divorced,secondary,no,below-1k,no,no,100-500s,unknown
40s,technician,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,admin.,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,admin.,divorced,secondary,no,below-1k,no,no,100-500s,unknown
40s,management,married,tertiary,no,below-1k,yes,no,100-500s,unknown
40s,services,married,unknown,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,single,secondary,no,below-1k,yes,no,100-500s,unknown
40s,unemployed,married,primary,no,below-1k,yes,yes,100-500s,unknown
40s,unemployed,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,married,unknown,no,below-1k,yes,no,100-500s,unknown
40s,services,married,primary,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,self-employed,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,blue-collar,married,primary,no,below-1k,yes,no,100-500s,unknown
40s,management,married,tertiary,no,below-1k,yes,no,100-500s,unknown
40s,management,married,tertiary,no,below-1k,yes,yes,100-500s,unknown
40s,services,married,secondary,no,below-1k,yes,yes,100-500s,unknown
40s,blue-collar,divorced,primary,no,below-1k,yes,no,100-500s,unknown
40s,services,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,blue-collar,married,primary,no,below-1k,yes,no,100-500s,unknown
40s,management,divorced,secondary,no,below-1k,no,no,100-500s,unknown
40s,management,married,tertiary,no,below-1k,no,no,100-500s,unknown
40s,retired,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,self-employed,married,secondary,yes,below-1k,no,no,100-500s,unknown
40s,technician,married,tertiary,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,services,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,blue-collar,married,primary,no,below-1k,yes,no,100-500s,unknown
40s,housemaid,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,services,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,housemaid,married,secondary,no,below-1k,yes,yes,100-500s,unknown
40s,housemaid,married,primary,no,below-1k,no,no,100-500s,unknown
40s,unemployed,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,management,single,secondary,no,below-1k,no,no,100-500s,unknown
40s,blue-collar,married,primary,no,below-1k,yes,no,100-500s,unknown
40s,services,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,divorced,primary,no,below-1k,no,no,100-500s,unknown
40s,self-employed,married,tertiary,no,below-1k,no,no,100-500s,unknown
40s,technician,divorced,secondary,no,below-1k,yes,no,100-500s,unknown
40s,technician,single,secondary,no,below-1k,no,no,100-500s,unknown
40s,management,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,technician,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,unemployed,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,technician,single,secondary,no,below-1k,no,no,100-500s,unknown
40s,services,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,married,primary,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,divorced,primary,yes,below-1k,yes,no,100-500s,unknown
40s,management,married,tertiary,no,below-1k,no,no,100-500s,unknown
40s,services,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,services,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,entrepreneur,married,secondary,yes,below-1k,yes,yes,100-500s,unknown
40s,technician,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,single,secondary,no,below-1k,no,no,100-500s,unknown
40s,management,married,tertiary,no,below-1k,no,no,100-500s,unknown
40s,blue-collar,married,primary,no,below-1k,yes,no,100-500s,unknown
40s,technician,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,unemployed,single,primary,no,below-1k,no,no,100-500s,unknown
40s,technician,divorced,secondary,no,below-1k,no,yes,100-500s,unknown
40s,technician,married,unknown,no,below-1k,yes,no,100-500s,unknown
40s,entrepreneur,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,services,married,secondary,no,below-1k,yes,yes,100-500s,unknown
40s,blue-collar,married,primary,no,below-1k,no,no,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,self-employed,married,tertiary,no,below-1k,yes,no,100-500s,unknown
40s,management,married,primary,no,below-1k,yes,yes,100-500s,unknown
40s,blue-collar,married,primary,no,below-1k,yes,no,100-500s,unknown
40s,management,single,tertiary,no,below-1k,yes,no,100-500s,unknown
40s,technician,single,secondary,no,below-1k,yes,no,100-500s,unknown
40s,management,married,tertiary,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,divorced,secondary,no,below-1k,no,no,100-500s,unknown
40s,housemaid,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,blue-collar,married,primary,no,below-1k,yes,no,100-500s,unknown
40s,technician,divorced,secondary,no,below-1k,no,no,100-500s,unknown
40s,technician,divorced,secondary,no,below-1k,no,no,100-500s,unknown
40s,admin.,divorced,secondary,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,admin.,single,tertiary,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,management,married,tertiary,no,below-1k,yes,no,100-500s,unknown
40s,services,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,admin.,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,admin.,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,management,divorced,tertiary,no,below-1k,yes,no,100-500s,unknown
40s,services,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,services,single,secondary,no,below-1k,yes,no,100-500s,unknown
40s,unknown,married,primary,no,below-1k,no,no,100-500s,unknown
40s,blue-collar,married,primary,no,below-1k,yes,no,100-500s,unknown
40s,retired,married,unknown,no,below-1k,no,no,100-500s,unknown
40s,technician,single,secondary,no,below-1k,no,no,100-500s,unknown
40s,technician,divorced,tertiary,no,below-1k,no,no,100-500s,unknown
40s,unknown,married,unknown,no,below-1k,no,no,100-500s,unknown
40s,admin.,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,services,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,no,yes,100-500s,unknown
40s,blue-collar,married,unknown,no,below-1k,no,no,100-500s,unknown
40s,services,married,primary,no,below-1k,yes,yes,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,technician,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,blue-collar,married,primary,no,below-1k,no,no,100-500s,unknown
40s,technician,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,technician,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,technician,married,secondary,no,below-1k,yes,yes,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,yes,yes,100-500s,unknown
40s,technician,married,tertiary,no,below-1k,yes,yes,100-500s,unknown
40s,self-employed,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,management,married,tertiary,no,below-1k,no,no,100-500s,unknown
40s,technician,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,entrepreneur,married,tertiary,no,below-1k,yes,no,100-500s,unknown
40s,housemaid,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,blue-collar,single,secondary,no,below-1k,no,no,100-500s,unknown
40s,admin.,single,secondary,no,below-1k,yes,yes,100-500s,unknown
40s,management,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,technician,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,technician,divorced,secondary,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,married,primary,no,below-1k,no,no,100-500s,unknown
40s,retired,married,primary,no,below-1k,no,no,100-500s,unknown
40s,technician,married,tertiary,no,below-1k,no,no,100-500s,unknown
40s,management,married,tertiary,no,below-1k,yes,no,100-500s,unknown
40s,admin.,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,technician,married,unknown,no,below-1k,no,no,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,yes,yes,100-500s,unknown
40s,technician,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,entrepreneur,divorced,tertiary,no,below-1k,yes,no,100-500s,unknown
40s,admin.,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,management,married,primary,no,below-1k,no,no,100-500s,unknown
40s,blue-collar,married,primary,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,married,primary,no,below-1k,yes,no,100-500s,unknown
40s,retired,married,primary,no,below-1k,no,yes,100-500s,unknown
40s,admin.,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,technician,single,secondary,no,below-1k,no,yes,100-500s,unknown
40s,technician,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,blue-collar,divorced,secondary,no,below-1k,yes,no,100-500s,unknown
40s,management,married,tertiary,no,below-1k,yes,no,100-500s,unknown
40s,services,married,secondary,no,below-1k,no,yes,100-500s,unknown
40s,technician,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,self-employed,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,self-employed,divorced,tertiary,no,below-1k,yes,no,100-500s,unknown
40s,unemployed,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,admin.,divorced,secondary,no,below-1k,yes,no,100-500s,unknown
40s,technician,divorced,secondary,no,below-1k,yes,yes,100-500s,unknown
40s,entrepreneur,divorced,tertiary,no,below-1k,yes,no,100-500s,unknown
40s,technician,single,secondary,no,below-1k,yes,no,100-500s,unknown
40s,technician,divorced,primary,no,below-1k,no,no,100-500s,unknown
40s,technician,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,management,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,services,married,unknown,no,below-1k,no,no,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,unemployed,divorced,secondary,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,married,primary,no,below-1k,no,yes,100-500s,unknown
40s,blue-collar,single,secondary,no,below-1k,yes,no,100-500s,unknown
40s,housemaid,divorced,secondary,no,below-1k,no,no,100-500s,unknown
40s,admin.,married,secondary,no,below-1k,yes,yes,100-500s,unknown
40s,unknown,married,primary,no,below-1k,no,no,100-500s,unknown
40s,entrepreneur,married,tertiary,no,below-1k,yes,no,100-500s,unknown
40s,management,married,unknown,no,below-1k,yes,no,100-500s,unknown
40s,entrepreneur,married,secondary,no,below-1k,no,yes,100-500s,unknown
40s,admin.,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,management,married,tertiary,no,below-1k,no,no,100-500s,unknown
40s,technician,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,unemployed,married,primary,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,services,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,management,single,tertiary,no,below-1k,yes,no,100-500s,unknown
40s,management,married,tertiary,no,below-1k,yes,no,100-500s,unknown
40s,management,married,tertiary,no,below-1k,no,no,100-500s,unknown
40s,admin.,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,single,primary,no,below-1k,yes,no,100-500s,unknown
40s,management,divorced,tertiary,no,below-1k,no,yes,100-500s,unknown
40s,technician,single,secondary,no,below-1k,no,no,100-500s,unknown
40s,technician,married,secondary,yes,below-1k,no,yes,100-500s,unknown
40s,blue-collar,married,primary,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,yes,yes,100-500s,unknown
40s,technician,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,management,married,tertiary,no,below-1k,no,yes,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,yes,yes,100-500s,unknown
40s,services,divorced,secondary,no,below-1k,yes,no,100-500s,unknown
40s,technician,married,tertiary,no,below-1k,no,no,100-500s,unknown
40s,admin.,married,secondary,no,below-1k,yes,yes,100-500s,unknown
40s,blue-collar,married,primary,no,below-1k,yes,no,100-500s,unknown
40s,management,divorced,secondary,no,below-1k,yes,yes,100-500s,unknown
40s,services,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,entrepreneur,married,primary,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,yes,yes,100-500s,unknown
40s,management,married,tertiary,no,below-1k,no,no,100-500s,unknown
40s,services,married,unknown,no,below-1k,yes,no,100-500s,unknown
40s,services,married,primary,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,single,secondary,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,unemployed,married,primary,no,below-1k,yes,no,100-500s,unknown
40s,services,divorced,secondary,no,below-1k,yes,no,100-500s,unknown
40s,services,divorced,secondary,no,below-1k,yes,no,100-500s,unknown
40s,blue-collar,married,primary,no,below-1k,no,no,100-500s,unknown
40s,blue-collar,single,primary,no,below-1k,no,no,100-500s,unknown
40s,blue-collar,married,secondary,no,below-1k,yes,no,100-500s,unknown
40s,entrepreneur,married,tertiary,no,below-1k,yes,no,100-500s,unknown
40s,admin.,divorced,secondary,no,below-1k,no,no,100-500s,unknown
40s,management,married,primary,no,below-1k,no,no,100-500s,unknown
40s,technician,married,secondary,no,below-1k,yes,yes,100-500s,unknown
40s,retired,divorced,secondary,no,below-1k,no,no,100-500s,unknown
40s,unemployed,married,secondary,no,below-1k,no,no,100-500s,unknown
40s,technician,single,secondary,yes,below-1k,no,yes,100-500s,unknown
